inv_date,inv_id,cus_id,product_id,sell_price,cost_price,quantity,total_price,total_cost,profit
2024-12-02,inv2671,cus00160,pro0036,886.03,734,2,1772.06,1468,304.05999999999995
2024-12-02,inv2671,cus00160,pro0003,1311.44,1175,5,6557.200000000001,5875,682.2000000000007
2024-10-10,inv2672,cus00445,pro0023,553.45,437,4,2213.8,1748,465.8000000000002
2025-11-08,inv2673,cus00474,pro0032,837.01,721,4,3348.04,2884,464.03999999999996
2025-11-08,inv2673,cus00474,pro0005,1737.61,1369,5,8688.05,6845,1843.0499999999993
2025-11-08,inv2673,cus00474,pro0007,948.66,766,1,948.66,766,182.65999999999997
2025-11-08,inv2673,cus00474,pro0008,1064.71,836,1,1064.71,836,228.71000000000004
2025-11-08,inv2673,cus00474,pro0057,775.49,646,4,3101.96,2584,517.96
2024-12-09,inv2674,cus00316,pro0019,1174.0,951,3,3522.0,2853,669.0
2024-12-09,inv2674,cus00316,pro0021,1582.39,1334,5,7911.950000000001,6670,1241.9500000000007
2024-12-09,inv2674,cus00316,pro0024,398.91,354,1,398.91,354,44.910000000000025
2024-12-09,inv2674,cus00316,pro0051,2410.75,1947,1,2410.75,1947,463.75
2024-12-09,inv2674,cus00316,pro0059,2336.77,2123,4,9347.08,8492,855.0799999999999
2024-02-21,inv2675,cus00850,pro0051,2410.75,1947,3,7232.25,5841,1391.25
2024-02-21,inv2675,cus00850,pro0038,1234.8,1105,3,3704.3999999999996,3315,389.39999999999964
2024-02-21,inv2675,cus00850,pro0048,1655.4,1341,2,3310.8,2682,628.8000000000002
2024-02-21,inv2675,cus00850,pro0054,1102.77,952,3,3308.31,2856,452.30999999999995
2023-12-07,inv2676,cus00053,pro0009,535.3,456,5,2676.5,2280,396.5
2023-12-07,inv2676,cus00053,pro0008,1064.71,836,4,4258.84,3344,914.8400000000001
2023-12-07,inv2676,cus00053,pro0022,2551.95,2184,3,7655.849999999999,6552,1103.8499999999995
2023-12-07,inv2676,cus00053,pro0031,1593.57,1347,3,4780.71,4041,739.71
2023-12-07,inv2676,cus00053,pro0042,494.59,403,2,989.18,806,183.17999999999995
2024-03-30,inv2677,cus00539,pro0031,1593.57,1347,4,6374.28,5388,986.2799999999997
2024-03-30,inv2677,cus00539,pro0017,1389.38,1083,5,6946.900000000001,5415,1531.9000000000005
2024-03-30,inv2677,cus00539,pro0006,1012.59,826,2,2025.18,1652,373.18000000000006
2023-02-03,inv2678,cus00176,pro0019,1174.0,951,5,5870.0,4755,1115.0
2023-02-03,inv2678,cus00176,pro0008,1064.71,836,5,5323.55,4180,1143.5500000000002
2023-02-03,inv2678,cus00176,pro0059,2336.77,2123,4,9347.08,8492,855.0799999999999
2023-02-03,inv2678,cus00176,pro0024,398.91,354,1,398.91,354,44.910000000000025
2023-03-22,inv2679,cus00163,pro0032,837.01,721,2,1674.02,1442,232.01999999999998
2023-03-22,inv2679,cus00163,pro0057,775.49,646,3,2326.4700000000003,1938,388.47000000000025
2023-03-22,inv2679,cus00163,pro0029,1208.41,1009,4,4833.64,4036,797.6400000000003
2023-01-23,inv2680,cus00929,pro0051,2410.75,1947,2,4821.5,3894,927.5
2023-11-15,inv2681,cus00276,pro0022,2551.95,2184,2,5103.9,4368,735.8999999999996
2023-11-15,inv2681,cus00276,pro0011,1656.07,1469,4,6624.28,5876,748.2799999999997
2023-11-15,inv2681,cus00276,pro0016,1144.49,1011,3,3433.4700000000003,3033,400.47000000000025
2023-11-15,inv2681,cus00276,pro0006,1012.59,826,3,3037.77,2478,559.77
2025-07-20,inv2682,cus00678,pro0036,886.03,734,5,4430.15,3670,760.1499999999996
2025-07-20,inv2682,cus00678,pro0011,1656.07,1469,1,1656.07,1469,187.06999999999994
2025-07-20,inv2682,cus00678,pro0026,1097.18,918,4,4388.72,3672,716.7200000000003
2025-07-20,inv2682,cus00678,pro0028,1628.92,1392,3,4886.76,4176,710.7600000000002
2025-07-20,inv2682,cus00678,pro0057,775.49,646,5,3877.45,3230,647.4499999999998
2025-09-10,inv2683,cus00138,pro0047,2080.09,1702,2,4160.18,3404,756.1800000000003
2025-09-10,inv2683,cus00138,pro0013,1785.78,1575,1,1785.78,1575,210.77999999999997
2023-09-26,inv2684,cus00545,pro0011,1656.07,1469,3,4968.21,4407,561.21
2023-09-26,inv2684,cus00545,pro0025,527.73,413,1,527.73,413,114.73000000000002
2023-11-24,inv2685,cus00428,pro0001,448.85,355,5,2244.25,1775,469.25
2023-11-24,inv2685,cus00428,pro0035,736.36,661,4,2945.44,2644,301.44000000000005
2023-11-24,inv2685,cus00428,pro0015,1723.69,1246,3,5171.07,3738,1433.0699999999997
2023-11-24,inv2685,cus00428,pro0023,553.45,437,1,553.45,437,116.45000000000005
2023-11-24,inv2685,cus00428,pro0029,1208.41,1009,1,1208.41,1009,199.41000000000008
2023-10-03,inv2686,cus00186,pro0050,1322.69,1014,5,6613.450000000001,5070,1543.4500000000007
2023-10-03,inv2686,cus00186,pro0029,1208.41,1009,3,3625.2300000000005,3027,598.2300000000005
2023-07-16,inv2687,cus00192,pro0051,2410.75,1947,3,7232.25,5841,1391.25
2023-07-16,inv2687,cus00192,pro0029,1208.41,1009,4,4833.64,4036,797.6400000000003
2023-07-16,inv2687,cus00192,pro0009,535.3,456,3,1605.8999999999999,1368,237.89999999999986
2023-07-16,inv2687,cus00192,pro0047,2080.09,1702,1,2080.09,1702,378.09000000000015
2023-07-16,inv2687,cus00192,pro0017,1389.38,1083,5,6946.900000000001,5415,1531.9000000000005
2024-05-19,inv2688,cus00516,pro0056,1059.7,878,2,2119.4,1756,363.4000000000001
2024-05-19,inv2688,cus00516,pro0032,837.01,721,4,3348.04,2884,464.03999999999996
2025-08-19,inv2689,cus00115,pro0034,845.29,714,3,2535.87,2142,393.8699999999999
2024-03-20,inv2690,cus00380,pro0025,527.73,413,2,1055.46,826,229.46000000000004
2023-01-15,inv2691,cus00692,pro0019,1174.0,951,2,2348.0,1902,446.0
2023-01-15,inv2691,cus00692,pro0031,1593.57,1347,5,7967.849999999999,6735,1232.8499999999995
2023-01-15,inv2691,cus00692,pro0035,736.36,661,2,1472.72,1322,150.72000000000003
2023-04-19,inv2692,cus00968,pro0021,1582.39,1334,3,4747.17,4002,745.1700000000001
2023-04-19,inv2692,cus00968,pro0022,2551.95,2184,5,12759.75,10920,1839.75
2023-04-19,inv2692,cus00968,pro0047,2080.09,1702,5,10400.45,8510,1890.4500000000007
2023-04-19,inv2692,cus00968,pro0011,1656.07,1469,3,4968.21,4407,561.21
2024-11-15,inv2693,cus00082,pro0007,948.66,766,2,1897.32,1532,365.31999999999994
2024-11-15,inv2693,cus00082,pro0008,1064.71,836,1,1064.71,836,228.71000000000004
2024-07-24,inv2694,cus00873,pro0029,1208.41,1009,1,1208.41,1009,199.41000000000008
2024-07-24,inv2694,cus00873,pro0020,1509.26,1200,4,6037.04,4800,1237.04
2023-12-11,inv2695,cus00333,pro0030,1030.23,922,1,1030.23,922,108.23000000000002
2024-08-15,inv2696,cus00262,pro0035,736.36,661,5,3681.8,3305,376.8000000000002
2024-08-15,inv2696,cus00262,pro0027,1025.26,877,1,1025.26,877,148.26
2023-06-11,inv2697,cus00574,pro0003,1311.44,1175,1,1311.44,1175,136.44000000000005
2023-06-11,inv2697,cus00574,pro0001,448.85,355,2,897.7,710,187.70000000000005
2023-06-11,inv2697,cus00574,pro0042,494.59,403,4,1978.36,1612,366.3599999999999
2023-06-11,inv2697,cus00574,pro0051,2410.75,1947,3,7232.25,5841,1391.25
2023-06-11,inv2697,cus00574,pro0032,837.01,721,5,4185.05,3605,580.0500000000002
2023-02-14,inv2698,cus00796,pro0022,2551.95,2184,3,7655.849999999999,6552,1103.8499999999995
2025-04-12,inv2699,cus00626,pro0035,736.36,661,2,1472.72,1322,150.72000000000003
2025-04-12,inv2699,cus00626,pro0029,1208.41,1009,1,1208.41,1009,199.41000000000008
2025-04-12,inv2699,cus00626,pro0008,1064.71,836,2,2129.42,1672,457.4200000000001
2025-04-12,inv2699,cus00626,pro0011,1656.07,1469,4,6624.28,5876,748.2799999999997
2025-04-12,inv2699,cus00626,pro0058,1221.99,983,3,3665.9700000000003,2949,716.9700000000003
2024-01-14,inv2700,cus00111,pro0015,1723.69,1246,2,3447.38,2492,955.3800000000001
2024-01-14,inv2700,cus00111,pro0057,775.49,646,5,3877.45,3230,647.4499999999998
2024-01-14,inv2700,cus00111,pro0010,1256.56,1012,4,5026.24,4048,978.2399999999998
2024-01-14,inv2700,cus00111,pro0051,2410.75,1947,2,4821.5,3894,927.5
2024-01-14,inv2700,cus00111,pro0056,1059.7,878,2,2119.4,1756,363.4000000000001
2025-10-16,inv2701,cus00246,pro0010,1256.56,1012,2,2513.12,2024,489.1199999999999
2025-10-16,inv2701,cus00246,pro0011,1656.07,1469,1,1656.07,1469,187.06999999999994
2025-10-16,inv2701,cus00246,pro0035,736.36,661,4,2945.44,2644,301.44000000000005
2025-10-16,inv2701,cus00246,pro0041,2823.78,2379,5,14118.900000000001,11895,2223.9000000000015
2025-10-16,inv2701,cus00246,pro0009,535.3,456,5,2676.5,2280,396.5
2023-09-12,inv2702,cus00796,pro0031,1593.57,1347,2,3187.14,2694,493.1399999999999
2023-09-12,inv2702,cus00796,pro0038,1234.8,1105,5,6174.0,5525,649.0
2023-09-12,inv2702,cus00796,pro0045,261.7,218,1,261.7,218,43.69999999999999
2023-09-12,inv2702,cus00796,pro0029,1208.41,1009,4,4833.64,4036,797.6400000000003
2023-09-12,inv2702,cus00796,pro0041,2823.78,2379,5,14118.900000000001,11895,2223.9000000000015
2025-01-05,inv2703,cus00456,pro0029,1208.41,1009,4,4833.64,4036,797.6400000000003
2025-01-05,inv2703,cus00456,pro0027,1025.26,877,4,4101.04,3508,593.04
2025-01-05,inv2703,cus00456,pro0005,1737.61,1369,5,8688.05,6845,1843.0499999999993
2025-01-05,inv2703,cus00456,pro0033,1726.24,1433,5,8631.2,7165,1466.2000000000007
2025-01-05,inv2703,cus00456,pro0023,553.45,437,2,1106.9,874,232.9000000000001
2025-10-27,inv2704,cus00186,pro0051,2410.75,1947,5,12053.75,9735,2318.75
2025-10-27,inv2704,cus00186,pro0006,1012.59,826,2,2025.18,1652,373.18000000000006
2025-10-27,inv2704,cus00186,pro0019,1174.0,951,4,4696.0,3804,892.0
2024-07-13,inv2705,cus00549,pro0008,1064.71,836,3,3194.13,2508,686.1300000000001
2024-07-13,inv2705,cus00549,pro0058,1221.99,983,5,6109.95,4915,1194.9499999999998
2025-04-10,inv2706,cus00093,pro0052,2358.63,1996,1,2358.63,1996,362.6300000000001
2025-04-10,inv2706,cus00093,pro0058,1221.99,983,2,2443.98,1966,477.98
2025-04-10,inv2706,cus00093,pro0012,1964.23,1752,2,3928.46,3504,424.46000000000004
2023-05-30,inv2707,cus00003,pro0019,1174.0,951,1,1174.0,951,223.0
2023-05-30,inv2707,cus00003,pro0035,736.36,661,1,736.36,661,75.36000000000001
2023-05-30,inv2707,cus00003,pro0033,1726.24,1433,1,1726.24,1433,293.24
2023-05-30,inv2707,cus00003,pro0039,1139.92,946,5,5699.6,4730,969.6000000000004
2024-06-27,inv2708,cus00413,pro0042,494.59,403,4,1978.36,1612,366.3599999999999
2024-06-27,inv2708,cus00413,pro0057,775.49,646,2,1550.98,1292,258.98
2024-08-01,inv2709,cus00297,pro0031,1593.57,1347,1,1593.57,1347,246.56999999999994
2024-08-01,inv2709,cus00297,pro0004,2519.62,2184,4,10078.48,8736,1342.4799999999996
2024-08-01,inv2709,cus00297,pro0036,886.03,734,2,1772.06,1468,304.05999999999995
2024-11-05,inv2710,cus00309,pro0031,1593.57,1347,3,4780.71,4041,739.71
2024-11-05,inv2710,cus00309,pro0048,1655.4,1341,4,6621.6,5364,1257.6000000000004
2024-11-05,inv2710,cus00309,pro0023,553.45,437,4,2213.8,1748,465.8000000000002
2024-11-05,inv2710,cus00309,pro0016,1144.49,1011,1,1144.49,1011,133.49
2024-11-05,inv2710,cus00309,pro0050,1322.69,1014,2,2645.38,2028,617.3800000000001
2024-08-24,inv2711,cus00286,pro0007,948.66,766,2,1897.32,1532,365.31999999999994
2024-08-24,inv2711,cus00286,pro0044,611.15,490,1,611.15,490,121.14999999999998
2024-08-24,inv2711,cus00286,pro0016,1144.49,1011,2,2288.98,2022,266.98
2024-08-24,inv2711,cus00286,pro0003,1311.44,1175,4,5245.76,4700,545.7600000000002
2023-07-14,inv2712,cus00691,pro0042,494.59,403,4,1978.36,1612,366.3599999999999
2023-07-14,inv2712,cus00691,pro0038,1234.8,1105,1,1234.8,1105,129.79999999999995
2023-07-14,inv2712,cus00691,pro0013,1785.78,1575,2,3571.56,3150,421.55999999999995
2023-07-14,inv2712,cus00691,pro0025,527.73,413,3,1583.19,1239,344.19000000000005
2024-03-28,inv2713,cus00441,pro0058,1221.99,983,4,4887.96,3932,955.96
2024-03-28,inv2713,cus00441,pro0026,1097.18,918,2,2194.36,1836,358.3600000000001
2024-03-28,inv2713,cus00441,pro0003,1311.44,1175,1,1311.44,1175,136.44000000000005
2024-03-28,inv2713,cus00441,pro0013,1785.78,1575,5,8928.9,7875,1053.8999999999996
2025-09-03,inv2714,cus00532,pro0037,1598.22,1427,3,4794.66,4281,513.6599999999999
2025-09-03,inv2714,cus00532,pro0018,668.79,538,4,2675.16,2152,523.1599999999999
2025-09-03,inv2714,cus00532,pro0050,1322.69,1014,2,2645.38,2028,617.3800000000001
2025-09-03,inv2714,cus00532,pro0053,954.94,823,3,2864.82,2469,395.82000000000016
2025-07-14,inv2715,cus00955,pro0049,2456.42,1945,2,4912.84,3890,1022.8400000000001
2025-07-14,inv2715,cus00955,pro0019,1174.0,951,1,1174.0,951,223.0
2025-07-14,inv2715,cus00955,pro0042,494.59,403,2,989.18,806,183.17999999999995
2023-05-02,inv2716,cus00299,pro0017,1389.38,1083,2,2778.76,2166,612.7600000000002
2023-05-02,inv2716,cus00299,pro0036,886.03,734,5,4430.15,3670,760.1499999999996
2023-05-02,inv2716,cus00299,pro0057,775.49,646,2,1550.98,1292,258.98
2023-05-02,inv2716,cus00299,pro0029,1208.41,1009,2,2416.82,2018,398.82000000000016
2025-09-05,inv2717,cus00450,pro0009,535.3,456,4,2141.2,1824,317.1999999999998
2023-11-03,inv2718,cus00809,pro0044,611.15,490,3,1833.4499999999998,1470,363.4499999999998
2023-11-03,inv2718,cus00809,pro0009,535.3,456,4,2141.2,1824,317.1999999999998
2023-11-03,inv2718,cus00809,pro0055,2265.02,1975,1,2265.02,1975,290.02
2023-02-05,inv2719,cus00202,pro0039,1139.92,946,1,1139.92,946,193.92000000000007
2023-02-05,inv2719,cus00202,pro0001,448.85,355,4,1795.4,1420,375.4000000000001
2023-02-05,inv2719,cus00202,pro0037,1598.22,1427,1,1598.22,1427,171.22000000000003
2023-02-05,inv2719,cus00202,pro0024,398.91,354,3,1196.73,1062,134.73000000000002
2023-02-05,inv2719,cus00202,pro0041,2823.78,2379,2,5647.56,4758,889.5600000000004
2024-03-08,inv2720,cus00960,pro0025,527.73,413,1,527.73,413,114.73000000000002
2025-09-17,inv2721,cus00496,pro0052,2358.63,1996,3,7075.89,5988,1087.8900000000003
2025-09-17,inv2721,cus00496,pro0031,1593.57,1347,1,1593.57,1347,246.56999999999994
2025-09-17,inv2721,cus00496,pro0049,2456.42,1945,3,7369.26,5835,1534.2600000000002
2025-09-17,inv2721,cus00496,pro0055,2265.02,1975,4,9060.08,7900,1160.08
2025-09-17,inv2721,cus00496,pro0017,1389.38,1083,2,2778.76,2166,612.7600000000002
2024-08-02,inv2722,cus00040,pro0040,1379.33,1135,1,1379.33,1135,244.32999999999993
2024-08-02,inv2722,cus00040,pro0019,1174.0,951,5,5870.0,4755,1115.0
2024-08-02,inv2722,cus00040,pro0014,392.56,286,5,1962.8,1430,532.8
2024-08-02,inv2722,cus00040,pro0045,261.7,218,5,1308.5,1090,218.5
2024-08-02,inv2722,cus00040,pro0051,2410.75,1947,2,4821.5,3894,927.5
2025-10-21,inv2723,cus00585,pro0021,1582.39,1334,3,4747.17,4002,745.1700000000001
2025-10-21,inv2723,cus00585,pro0032,837.01,721,4,3348.04,2884,464.03999999999996
2025-10-21,inv2723,cus00585,pro0005,1737.61,1369,1,1737.61,1369,368.6099999999999
2023-12-16,inv2724,cus00644,pro0035,736.36,661,3,2209.08,1983,226.07999999999993
2023-12-16,inv2724,cus00644,pro0042,494.59,403,2,989.18,806,183.17999999999995
2023-12-16,inv2724,cus00644,pro0008,1064.71,836,1,1064.71,836,228.71000000000004
2023-10-27,inv2725,cus00341,pro0016,1144.49,1011,3,3433.4700000000003,3033,400.47000000000025
2023-10-27,inv2725,cus00341,pro0033,1726.24,1433,2,3452.48,2866,586.48
2023-10-27,inv2725,cus00341,pro0004,2519.62,2184,4,10078.48,8736,1342.4799999999996
2023-10-27,inv2725,cus00341,pro0002,1145.01,914,4,4580.04,3656,924.04
2023-10-15,inv2726,cus00998,pro0052,2358.63,1996,4,9434.52,7984,1450.5200000000004
2024-02-03,inv2727,cus00737,pro0056,1059.7,878,3,3179.1000000000004,2634,545.1000000000004
2024-02-03,inv2727,cus00737,pro0010,1256.56,1012,4,5026.24,4048,978.2399999999998
2024-02-03,inv2727,cus00737,pro0052,2358.63,1996,1,2358.63,1996,362.6300000000001
2025-09-14,inv2728,cus00168,pro0022,2551.95,2184,3,7655.849999999999,6552,1103.8499999999995
2025-09-14,inv2728,cus00168,pro0057,775.49,646,5,3877.45,3230,647.4499999999998
2025-09-14,inv2728,cus00168,pro0029,1208.41,1009,2,2416.82,2018,398.82000000000016
2025-08-30,inv2729,cus00101,pro0031,1593.57,1347,3,4780.71,4041,739.71
2025-08-30,inv2729,cus00101,pro0048,1655.4,1341,4,6621.6,5364,1257.6000000000004
2025-08-30,inv2729,cus00101,pro0042,494.59,403,5,2472.95,2015,457.9499999999998
2025-08-30,inv2729,cus00101,pro0018,668.79,538,5,3343.95,2690,653.9499999999998
2024-02-29,inv2730,cus00300,pro0041,2823.78,2379,1,2823.78,2379,444.7800000000002
2024-02-29,inv2730,cus00300,pro0028,1628.92,1392,1,1628.92,1392,236.92000000000007
2024-02-29,inv2730,cus00300,pro0047,2080.09,1702,5,10400.45,8510,1890.4500000000007
2024-02-29,inv2730,cus00300,pro0022,2551.95,2184,1,2551.95,2184,367.9499999999998
2024-01-26,inv2731,cus00046,pro0042,494.59,403,1,494.59,403,91.58999999999997
2024-01-26,inv2731,cus00046,pro0007,948.66,766,2,1897.32,1532,365.31999999999994
2024-01-26,inv2731,cus00046,pro0014,392.56,286,3,1177.68,858,319.68000000000006
2024-01-26,inv2731,cus00046,pro0032,837.01,721,1,837.01,721,116.00999999999999
2024-01-26,inv2731,cus00046,pro0028,1628.92,1392,3,4886.76,4176,710.7600000000002
2025-06-02,inv2732,cus00534,pro0034,845.29,714,1,845.29,714,131.28999999999996
2025-06-02,inv2732,cus00534,pro0059,2336.77,2123,2,4673.54,4246,427.53999999999996
2025-06-02,inv2732,cus00534,pro0039,1139.92,946,1,1139.92,946,193.92000000000007
2025-06-02,inv2732,cus00534,pro0024,398.91,354,2,797.82,708,89.82000000000005
2025-06-02,inv2732,cus00534,pro0006,1012.59,826,5,5062.95,4130,932.9499999999998
2023-03-07,inv2733,cus00977,pro0035,736.36,661,4,2945.44,2644,301.44000000000005
2024-04-01,inv2734,cus00802,pro0034,845.29,714,2,1690.58,1428,262.5799999999999
2024-04-01,inv2734,cus00802,pro0019,1174.0,951,1,1174.0,951,223.0
2024-04-01,inv2734,cus00802,pro0009,535.3,456,2,1070.6,912,158.5999999999999
2025-04-11,inv2735,cus00396,pro0049,2456.42,1945,2,4912.84,3890,1022.8400000000001
2025-04-11,inv2735,cus00396,pro0005,1737.61,1369,1,1737.61,1369,368.6099999999999
2025-04-11,inv2735,cus00396,pro0028,1628.92,1392,4,6515.68,5568,947.6800000000003
2025-04-11,inv2735,cus00396,pro0009,535.3,456,3,1605.8999999999999,1368,237.89999999999986
2025-03-21,inv2736,cus00481,pro0014,392.56,286,4,1570.24,1144,426.24
2025-03-21,inv2736,cus00481,pro0024,398.91,354,5,1994.5500000000002,1770,224.55000000000018
2025-03-21,inv2736,cus00481,pro0047,2080.09,1702,4,8320.36,6808,1512.3600000000006
2025-03-21,inv2736,cus00481,pro0034,845.29,714,4,3381.16,2856,525.1599999999999
2025-12-03,inv2737,cus00017,pro0030,1030.23,922,3,3090.69,2766,324.69000000000005
2025-12-03,inv2737,cus00017,pro0029,1208.41,1009,1,1208.41,1009,199.41000000000008
2025-12-03,inv2737,cus00017,pro0010,1256.56,1012,3,3769.68,3036,733.6799999999998
2025-12-03,inv2737,cus00017,pro0009,535.3,456,1,535.3,456,79.29999999999995
2025-12-03,inv2737,cus00017,pro0041,2823.78,2379,2,5647.56,4758,889.5600000000004
2024-12-18,inv2738,cus00635,pro0057,775.49,646,5,3877.45,3230,647.4499999999998
2024-12-18,inv2738,cus00635,pro0046,1414.5,1163,3,4243.5,3489,754.5
2024-12-18,inv2738,cus00635,pro0004,2519.62,2184,2,5039.24,4368,671.2399999999998
2024-12-18,inv2738,cus00635,pro0015,1723.69,1246,2,3447.38,2492,955.3800000000001
2024-12-18,inv2738,cus00635,pro0021,1582.39,1334,4,6329.56,5336,993.5600000000004
2025-05-19,inv2739,cus00504,pro0035,736.36,661,2,1472.72,1322,150.72000000000003
2025-05-19,inv2739,cus00504,pro0056,1059.7,878,3,3179.1000000000004,2634,545.1000000000004
2025-05-19,inv2739,cus00504,pro0006,1012.59,826,3,3037.77,2478,559.77
2025-05-19,inv2739,cus00504,pro0047,2080.09,1702,5,10400.45,8510,1890.4500000000007
2025-05-19,inv2739,cus00504,pro0037,1598.22,1427,2,3196.44,2854,342.44000000000005
2024-01-26,inv2740,cus00394,pro0054,1102.77,952,2,2205.54,1904,301.53999999999996
2024-01-26,inv2740,cus00394,pro0026,1097.18,918,4,4388.72,3672,716.7200000000003
2024-01-26,inv2740,cus00394,pro0028,1628.92,1392,3,4886.76,4176,710.7600000000002
2024-01-26,inv2740,cus00394,pro0017,1389.38,1083,3,4168.14,3249,919.1400000000003
2024-07-07,inv2741,cus00443,pro0004,2519.62,2184,5,12598.099999999999,10920,1678.0999999999985
2024-07-07,inv2741,cus00443,pro0024,398.91,354,3,1196.73,1062,134.73000000000002
2024-07-07,inv2741,cus00443,pro0040,1379.33,1135,2,2758.66,2270,488.65999999999985
2025-12-14,inv2742,cus00707,pro0004,2519.62,2184,5,12598.099999999999,10920,1678.0999999999985
2025-12-14,inv2742,cus00707,pro0046,1414.5,1163,1,1414.5,1163,251.5
2025-12-14,inv2742,cus00707,pro0036,886.03,734,3,2658.09,2202,456.09000000000015
2025-12-14,inv2742,cus00707,pro0043,1350.41,1151,1,1350.41,1151,199.41000000000008
2024-05-07,inv2743,cus00287,pro0033,1726.24,1433,5,8631.2,7165,1466.2000000000007
2024-07-04,inv2744,cus00854,pro0013,1785.78,1575,2,3571.56,3150,421.55999999999995
2024-07-04,inv2744,cus00854,pro0038,1234.8,1105,1,1234.8,1105,129.79999999999995
2024-07-04,inv2744,cus00854,pro0029,1208.41,1009,5,6042.05,5045,997.0500000000002
2024-07-04,inv2744,cus00854,pro0045,261.7,218,5,1308.5,1090,218.5
2024-10-03,inv2745,cus00506,pro0059,2336.77,2123,3,7010.3099999999995,6369,641.3099999999995
2024-10-03,inv2745,cus00506,pro0038,1234.8,1105,1,1234.8,1105,129.79999999999995
2025-01-23,inv2746,cus00354,pro0008,1064.71,836,2,2129.42,1672,457.4200000000001
2025-01-23,inv2746,cus00354,pro0021,1582.39,1334,3,4747.17,4002,745.1700000000001
2025-01-23,inv2746,cus00354,pro0048,1655.4,1341,5,8277.0,6705,1572.0
2023-01-21,inv2747,cus00677,pro0034,845.29,714,1,845.29,714,131.28999999999996
2023-01-21,inv2747,cus00677,pro0019,1174.0,951,3,3522.0,2853,669.0
2024-03-21,inv2748,cus00948,pro0041,2823.78,2379,5,14118.900000000001,11895,2223.9000000000015
